,UF,CODIGO DO MUNICIPIO,NOME DO MUNICIPIO,ESPECTRO
4473,SC,83950,CORREIA PINTO,D
4474,SC,81892,LAURO MÜLLER,D
4475,SC,80462,VARGEM,D
4476,SC,80543,PLANALTO ALEGRE,D
4477,SC,83151,SÃO CARLOS,D
4478,SC,82490,PETROLÂNDIA,D
4479,SC,82511,BALNEÁRIO PIÇARRAS,D
4480,SC,81973,LUIZ ALVES,E
4481,SC,80136,ALFREDO WAGNER,D
4482,SC,82074,MASSARANDUBA,D
4483,SC,81515,IPUMIRIM,D
4484,SC,80195,ANITA GARIBALDI,E
4485,SC,81990,MAFRA,D
4486,SC,81493,IPIRA,D
4487,SC,83410,SAUDADES,D
4488,SC,83810,WITMARSUM,D
4489,SC,81710,JACINTO MACHADO,D
4490,SC,80683,BALNEÁRIO BARRA DO SUL,D
4491,SC,83518,TAIÓ,D
4492,SC,81671,ITUPORANGA,D
4493,SC,81620,CUNHATAÍ,D
4494,SC,80934,CURITIBANOS,D
4495,SC,81027,CAPIVARI DE BAIXO,E
4496,SC,81370,IÇARA,D
4497,SC,80640,SÃO JOÃO DO OESTE,D
4498,SC,83372,SÃO MARTINHO,D
4499,SC,81060,FORQUILHINHA,D
4500,SC,82619,PONTE ALTA,D
4501,SC,81345,TREVISO,E
4502,SC,80144,UNIÃO DO OESTE,D
4503,SC,83631,TREZE TÍLIAS,D
4504,SC,81116,GOVERNADOR CELSO RAMOS,D
4505,SC,81744,BALNEÁRIO GAIVOTA,C
4506,SC,80330,ASCURRA,D
4507,SC,80063,APIÚNA,D
4508,SC,80357,ATALANTA,D
4509,SC,81760,BARRA BONITA,D
4510,SC,81310,HERVAL D'OESTE,D
4511,SC,82198,MORRO DA FUMAÇA,D
4512,SC,81566,PALMEIRA,D
4513,SC,80438,BENEDITO NOVO,D
4514,SC,81531,IRANI,D
4515,SC,83496,SOMBRIO,D
4516,SC,83097,SANTO AMARO DA IMPERATRIZ,C
4517,SC,83232,SÃO JOÃO DO SUL,D
4518,SC,80829,IPUAÇU,D
4519,SC,82252,NOVA TRENTO,D
4520,SC,80349,SANTA TEREZINHA,D
4521,SC,81817,LACERDÓPOLIS,D
4522,SC,82171,MONTE CASTELO,D
4523,SC,82295,ORLEANS,D
4524,SC,82279,NOVA VENEZA,D
4525,SC,83178,SÃO DOMINGOS,D
4526,SC,80306,COCAL DO SUL,D
4527,SC,81507,SANTA TEREZINHA DO PROGRESSO,D
4528,SC,82791,QUILOMBO,D
4529,SC,81396,ILHOTA,D
4530,SC,83658,TROMBUDO CENTRAL,D
4531,SC,83917,MARACAJÁ,D
4532,SC,83879,XAXIM,D
4533,SC,83976,OTACÍLIO COSTA,D
4534,SC,80519,BOTUVERÁ,D
4535,SC,80187,IRACEMINHA,D
4536,SC,80497,BOM RETIRO,D
4537,SC,82090,MATOS COSTA,D
4538,SC,81221,BELA VISTA DO TOLDO,D
4539,SC,81264,PAINEL,D
4540,SC,80241,SANTA ROSA DO SUL,E
4541,SC,81248,CAPÃO ALTO,D
4542,SC,83739,URUSSANGA,D
4543,SC,81825,ZORTÉA,D
4544,SC,81280,BOCAINA DO SUL,D
4545,SC,81876,LAURENTINO,D
4546,SC,80047,LINDÓIA DO SUL,D
4547,SC,81914,LEBON RÉGIS,D
4548,SC,83011,SALETE,D
4549,SC,80993,DONA EMMA,D
4550,SC,81442,PAIAL,D
4551,SC,80071,ÁGUA DOCE,D
4552,SC,82392,PAPANDUVA,D
4553,SC,81086,MORRO GRANDE,D
4554,SC,80268,CELSO RAMOS,D
4555,SC,82635,PONTE SERRADA,D
4556,SC,81418,IMARUÍ,D
4557,SC,80659,CAMPO BELO DO SUL,D
4558,SC,80039,AGROLÂNDIA,D
4559,SC,83070,SANTA ROSA DE LIMA,D
4560,SC,83933,TIMBÉ DO SUL,D
4561,SC,81124,SÃO JOÃO DO ITAPERIÚ,D
4562,SC,82970,RODEIO,D
4563,SC,82953,RIO NEGRINHO,D
4564,SC,81043,CORDILHEIRA ALTA,E
4565,SC,81337,IBICARÉ,D
4566,SC,80365,MIRIM DOCE,D
4567,SC,82856,RIO DO CAMPO,D
4568,SC,81647,PRINCESA,D
4569,SC,81035,FAXINAL DOS GUEDES,D
4570,SC,80721,SANTA HELENA,D
4571,SC,80845,OURO VERDE,D
4572,SC,80748,BELMONTE,D
4573,SC,81400,IBIAM,D
4574,SC,81736,JAGUARUNA,E
4575,SC,83852,XAVANTINA,D
4576,SC,82139,MODELO,C
4577,SC,83534,TANGARÁ,D
4578,SC,83682,TUNÁPOLIS,D
4579,SC,80322,NOVA ITABERABA,C
4580,SC,80560,RIQUEZA,D
4581,SC,81019,ERVAL VELHO,D
4582,SC,80632,CAMPO ALEGRE,D
4583,SC,80624,PASSOS MAIA,E
4584,SC,80586,LAJEADO GRANDE,D
4585,SC,81523,SALTINHO,D
4586,SC,80152,ANCHIETA,C
4587,SC,80217,ANITÁPOLIS,D
4588,SC,82732,PRESIDENTE CASTELLO BRANCO,D
4589,SC,83259,SÃO JOAQUIM,D
4590,SC,81213,GRAVATAL,E
4591,SC,80489,ARABUTÃ,D
4592,SC,81485,SÃO BERNARDINO,D
4593,SC,80128,VITOR MEIRELES,D
4594,SC,82775,PRESIDENTE NEREU,D
4595,SC,81787,BRUNÓPOLIS,D
4596,SC,80942,SÃO CRISTÓVÃO DO SUL,D
4597,SC,80233,ANTÔNIO CARLOS,D
4598,SC,83313,SÃO JOSÉ DO CERRITO,D
4599,SC,81183,SÃO PEDRO DE ALCÂNTARA,D
4600,SC,82872,RIO DO OESTE,D
4601,SC,81000,SANGÃO,D
4602,SC,80780,SÃO MIGUEL DA BOA VISTA,D
4603,SC,81191,GRÃO-PARÁ,D
4604,SC,81809,LUZERNA,D
4605,SC,81167,ERMO,D
4606,SC,82031,MAJOR VIEIRA,D
4607,SC,83615,TREZE DE MAIO,D
4608,SC,82317,OURO,D
4609,SC,82830,RIO DAS ANTAS,D
4610,SC,83135,SÃO BONIFÁCIO,D
4611,SC,83771,VIDAL RAMOS,D
4612,SC,80730,CANOINHAS,C
4613,SC,83925,PESCARIA BRAVA,D
4614,SC,83453,SEARA,D
4615,SC,80969,VARGEM BONITA,D
4616,SC,80853,CORONEL FREITAS,D
4617,SC,80055,AGRONÔMICA,D
4618,SC,81701,CHAPADÃO DO LAGEADO,D
4619,SC,82350,PALMA SOLA,D
4620,SC,81930,LEOBERTO LEAL,D
4621,SC,81205,SANTIAGO DO SUL,D
4622,SC,80420,BRAÇO DO TROMBUDO,D
4623,SC,80713,CANELINHA,D
4624,SC,81450,IMBUIA,D
4625,SC,83038,SALTO VELOSO,D
4626,SC,80900,MACIEIRA,D
4627,SC,81957,LONTRAS,E
4628,SC,81680,TIGRINHOS,D
4629,SC,82694,POUSO REDONDO,D
4630,SC,80926,PONTE ALTA DO NORTE,D
4631,SC,81574,ITÁ,D
4632,SC,82554,PINHEIRO PRETO,D
4633,SC,82473,PERITIBA,D
4634,SC,81426,ENTRE RIOS,E
4635,SC,80292,ARMAZÉM,D
4636,SC,80950,DESCANSO,D
4637,SC,80209,TIMBÓ GRANDE,E
4638,SC,83054,SANTA CECÍLIA,D
4639,SC,80705,PARAÍSO,D
4640,SC,80314,ARROIO TRINTA,D
4641,SC,80179,ANGELINA,E
4642,SC,80284,SERRA ALTA,D
4643,SC,80225,ABDON BATISTA,D
4644,SC,80861,IRATI,D
4645,SC,80802,ARVOREDO,E
4646,SC,82570,PIRATUBA,E
4647,SC,81698,JABORÁ,E
4648,SC,81558,IRINEÓPOLIS,D
4649,SC,80080,DOUTOR PEDRINHO,D
4650,SC,82996,ROMELÂNDIA,D
4651,SC,80446,SUL BRASIL,D
4652,SC,80101,JOSÉ BOITEUX,D
4653,SC,83291,SÃO JOSÉ DO CEDRO,D
4654,SC,81329,FREI ROGÉRIO,D
4655,SC,82015,MAJOR GERCINO,D
4656,SC,80373,AURORA,D
4657,SC,80160,URUPEMA,C
4658,SC,81582,BANDEIRANTE,D
4659,SC,83895,BOM JARDIM DA SERRA,D
4660,SC,81388,BOM JESUS,D
4661,SC,81094,GALVÃO,D
4662,SC,80110,ÁGUAS MORNAS,D
4663,SC,82236,NOVA ERECHIM,D
4664,SC,81299,GUARUJÁ DO SUL,D
4665,SC,80020,IPORÃ DO OESTE,D
4666,SC,82430,PEDRAS GRANDES,D
4667,SC,82813,RANCHO QUEIMADO,D
4668,SC,81140,JARDINÓPOLIS,D
4669,SC,83755,VARGEÃO,D
4670,SC,80764,NOVO HORIZONTE,D
4671,SC,82066,MAREMA,D
4672,SC,82155,MONDAÍ,D
4673,SC,81302,ALTO BELA VISTA,D
4674,SC,80888,FORMOSA DO SUL,D
4675,SC,81604,FLOR DO SERTÃO,D
4676,SE,31690,LAGARTO,D
4677,SE,31836,MONTE ALEGRE DE SERGIPE,D
4678,SE,31054,ARACAJU,D
4679,SE,31577,ITABAIANA,D
4680,SE,32093,POÇO VERDE,D
4681,SE,32077,POÇO REDONDO,D
4682,SE,31976,PACATUBA,D
4683,SE,31593,ITABAIANINHA,D
4684,SE,31992,PEDRA MOLE,D
4685,SE,32298,SANTA ROSA DE LIMA,D
4686,SE,31712,LARANJEIRAS,E
4687,SE,31453,FREI PAULO,D
4688,SE,31275,CARIRA,D
4689,SE,31658,JAPARATUBA,D
4690,SE,31674,JAPOATÃ,D
4691,SE,31291,CARMÓPOLIS,D
4692,SE,31135,BREJO GRANDE,D
4693,SE,32131,PROPRIÁ,D
4694,SE,32417,SIMÃO DIAS,D
4695,SE,31534,ILHA DAS FLORES,E
4696,SE,31879,NEÓPOLIS,E
4697,SE,31950,NOSSA SENHORA DO SOCORRO,D
4698,SE,32336,SÃO CRISTÓVÃO,E
4699,SE,32310,SANTO AMARO DAS BROTAS,E
4700,SE,31798,MARUIM,E
4701,SE,32115,PORTO DA FOLHA,E
4702,SE,31038,AQUIDABÃ,D
4703,SE,31470,GENERAL MAYNARD,D
4704,SE,32514,UMBAÚBA,D
4705,SE,32450,TELHA,E
4706,SE,31313,CEDRO DE SÃO JOÃO,D
4707,SE,31810,MOITA BONITA,D
4708,SE,31216,CANHOBA,E
4709,SE,32476,TOBIAS BARRETO,D
4710,SE,32158,RIACHÃO DO DANTAS,D
4711,SE,31194,CAMPO DO BRITO,D
4712,SE,32174,RIACHUELO,D
4713,SE,31771,MALHADOR,E
4714,SE,31615,ITABI,D
4715,SE,31437,FEIRA NOVA,E
4716,SE,31372,CUMBE,D
4717,SE,31119,BARRA DOS COQUEIROS,D
4718,SE,31259,CAPELA,E
4719,SE,31410,ESTÂNCIA,E
4720,SE,32050,PIRAMBU,D
4721,SE,31356,NOSSA SENHORA APARECIDA,E
4722,SE,31399,DIVINA PASTORA,D
4723,SE,31070,ARAUÁ,D
4724,SE,31550,INDIAROBA,D
4725,SE,31631,ITAPORANGA D'AJUDA,E
4726,SE,31003,SANTANA DO SÃO FRANCISCO,D
4727,SE,31151,BOQUIM,E
4728,SE,32239,SALGADO,E
4729,SE,32190,RIBEIRÓPOLIS,E
4730,SE,32018,PEDRINHAS,E
4731,SE,31518,GRACCHO CARDOSO,E
4732,SE,31852,MURIBECA,D
4733,SE,31330,CRISTINÁPOLIS,E
4734,SE,31097,AREIA BRANCA,D
4735,SE,32034,PINHÃO,D
4736,SE,31232,CANINDÉ DE SÃO FRANCISCO,E
4737,SE,31895,NOSSA SENHORA DA GLÓRIA,D
4738,SE,32379,SÃO FRANCISCO,E
4739,SE,31496,GARARU,D
4740,SE,31739,MACAMBIRA,D
4741,SE,32255,SANTA LUZIA DO ITANHY,E
4742,SE,32433,SIRIRI,D
4743,SE,32492,TOMAR DO GERU,E
4744,SE,32212,ROSÁRIO DO CATETE,E
4745,SE,32352,SÃO DOMINGOS,E
4746,SE,31917,NOSSA SENHORA DAS DORES,E
4747,SE,31011,AMPARO DE SÃO FRANCISCO,D
4748,SE,31755,MALHADA DOS BOIS,E
4749,SE,32395,SÃO MIGUEL DO ALEIXO,D
4750,SE,31933,NOSSA SENHORA DE LOURDES,D
4751,SP,64530,GUAPIARA,D
4752,SP,62138,BARUERI,D
4753,SP,72311,VARGEM GRANDE DO SUL,D
4754,SP,71331,SERRA NEGRA,D
4755,SP,61310,AMERICANA,E
4756,SP,64670,GUARAREMA,D
4757,SP,62111,BARRINHA,D
4758,SP,62260,TAQUARAL,D
4759,SP,61018,ADAMANTINA,D
4760,SP,68730,PIRACAIA,D
4761,SP,70335,SANTA FÉ DO SUL,D
4762,SP,66753,MARABÁ PAULISTA,D
4763,SP,68918,PITANGUEIRAS,D
4764,SP,69698,RIBEIRÃO PRETO,E
4765,SP,66214,JUNQUEIRÓPOLIS,D
4766,SP,64696,GUARATINGUETÁ,D
4767,SP,70998,SÃO JOSÉ DOS CAMPOS,D
4768,SP,63614,COTIA,D
4769,SP,66451,LORENA,E
4770,SP,72354,VERA CRUZ,D
4771,SP,67830,ORIENTE,E
4772,SP,62154,BASTOS,D
4773,SP,65110,INDAIATUBA,D
4774,SP,63134,CARAPICUÍBA,D
4775,SP,68756,PIRACICABA,E
4776,SP,64254,FRANCA,E
4777,SP,69671,RIBEIRÃO PIRES,D
4778,SP,70971,SÃO JOSÉ DO RIO PRETO,E
4779,SP,64092,FARTURA,D
4780,SP,63754,DESCALVADO,D
4781,SP,63096,CAPIVARI,D
4782,SP,69434,RAFARD,D
4783,SP,64637,GUARANTÃ,D
4784,SP,66079,JAÚ,D
4785,SP,69213,PRAIA GRANDE,D
4786,SP,71579,TABOÃO DA SERRA,D
4787,SP,67199,MOMBUCA,C
4788,SP,62197,BAURU,D
4789,SP,62510,BRAGANÇA PAULISTA,D
4790,SP,66397,LIMEIRA,E
4791,SP,67091,MIRASSOLÂNDIA,D
4792,SP,66818,MARÍLIA,D
4793,SP,68314,PAULÍNIA,D
4794,SP,65692,ITATIBA,D
4795,SP,63070,CAPELA DO ALTO,D
4796,SP,71617,TAGUAÍ,D
4797,SP,65510,ITAPEVI,D
4798,SP,63975,ELDORADO,D
4799,SP,62790,CAIABU,D
4800,SP,68578,PIEDADE,D
4801,SP,67792,OLÍMPIA,D
4802,SP,71951,TORRINHA,D
4803,SP,62715,CAÇAPAVA,D
4804,SP,67296,MONTE APRAZÍVEL,D
4805,SP,68799,PIRAJUÍ,D
4806,SP,63290,CERQUEIRA CÉSAR,D
4807,SP,70777,SÃO CAETANO DO SUL,E
4808,SP,71315,SERRANA,E
4809,SP,64912,IBIRAREMA,D
4810,SP,61000,EUCLIDES DA CUNHA PAULISTA,D
4811,SP,70173,SANTA BÁRBARA D'OESTE,D
4812,SP,71072,SÃO PAULO,E
4813,SP,69795,RIO CLARO,E
4814,SP,65897,JACAREÍ,C
4815,SP,66990,MIRACATU,E
4816,SP,62871,CAJOBI,C
4817,SP,65498,ITAPEVA,D
4818,SP,68870,PIRASSUNUNGA,D
4819,SP,61638,ARARAQUARA,E
4820,SP,67156,MOGI GUAÇU,E
4821,SP,64750,GUARUJÁ,D
4822,SP,64955,IBIÚNA,D
4823,SP,70076,SALTO DE PIRAPORA,D
4824,SP,65650,ITARARÉ,D
4825,SP,61581,ALAMBARI,C
4826,SP,72451,VOTUPORANGA,E
4827,SP,64971,ICÉM,D
4828,SP,65293,IRACEMÁPOLIS,E
4829,SP,72150,UNIÃO PAULISTA,D
4830,SP,61557,ARAÇATUBA,E
4831,SP,71412,SILVEIRAS,D
4832,SP,71218,SÃO VICENTE,D
4833,SP,62090,BARRETOS,E
4834,SP,63118,CARAGUATATUBA,E
4835,SP,65137,INDIANA,D
4836,SP,63010,CÂNDIDO MOTA,D
4837,SP,61549,VARGEM,D
4838,SP,70351,SANTA GERTRUDES,D
4839,SP,62936,CAMPO LIMPO PAULISTA,E
4840,SP,63770,DIADEMA,E
4841,SP,65439,ITANHAÉM,C
4842,SP,68691,PIQUEROBI,D
4843,SP,64114,FERNANDÓPOLIS,D
4844,SP,71358,SERTÃOZINHO,D
4845,SP,66036,JARDINÓPOLIS,C
4846,SP,61220,ALUMÍNIO,D
4847,SP,71030,SÃO MANUEL,E
4848,SP,61093,ÁGUAS DE LINDÓIA,E
4849,SP,63932,DUMONT,D
4850,SP,61697,AREIAS,D
4851,SP,68470,PENÁPOLIS,D
4852,SP,71234,SARAPUÍ,D
4853,SP,66630,MACAUBAL,E
4854,SP,68110,PARAGUAÇU PAULISTA,E
4855,SP,69752,RINCÃO,D
4856,SP,68977,POÁ,E
4857,SP,63355,CHARQUEADA,D
4858,SP,71153,SÃO SEBASTIÃO,E
4859,SP,62677,CABRÁLIA PAULISTA,D
4860,SP,65056,IGARATÁ,D
4861,SP,61913,BADY BASSITT,E
4862,SP,70718,SANTOS,E
4863,SP,71757,TAQUARITINGA,D
4864,SP,61450,ANHEMBI,D
4865,SP,66150,JOSÉ BONIFÁCIO,D
4866,SP,68217,PARAPUÃ,D
4867,SP,71714,TAPIRAÍ,D
4868,SP,72397,VIRADOURO,D
4869,SP,66478,LOUVEIRA,D
4870,SP,70750,SÃO BERNARDO DO CAMPO,E
4871,SP,68535,PERUÍBE,D
4872,SP,69493,REGENTE FEIJÓ,D
4873,SP,71510,SUZANO,D
4874,SP,71439,SOCORRO,D
4875,SP,61891,AVARÉ,D
4876,SP,61417,ANDRADINA,D
4877,SP,64556,GUARÁ,D
4878,SP,67130,MOGI DAS CRUZES,E
4879,SP,62383,OUROESTE,E
4880,SP,72010,TUPÃ,D
4881,SP,67954,OURINHOS,C
4882,SP,68039,PALMARES PAULISTA,D
4883,SP,63215,CASTILHO,D
4884,SP,62634,BURITAMA,D
4885,SP,62570,BRODOWSKI,D
4886,SP,62170,BATATAIS,D
4887,SP,64190,FLOREAL,D
4888,SP,69817,RIO DAS PEDRAS,D
4889,SP,65978,JALES,D
4890,SP,61506,CAMPINA DO MONTE ALEGRE,D
4891,SP,62910,CAMPINAS,D
4892,SP,65390,ITAJOBI,E
4893,SP,66613,MACATUBA,E
4894,SP,69191,PRADÓPOLIS,D
4895,SP,69051,PONTAL,D
4896,SP,61379,AMPARO,E
4897,SP,65030,IGARAPAVA,C
4898,SP,67938,OSVALDO CRUZ,D
4899,SP,71790,TARABAI,D
4900,SP,70459,SANTANA DA PONTE PENSA,D
4901,SP,63339,CESÁRIO LANGE,D
4902,SP,72370,VINHEDO,D
4903,SP,71633,TAIAÇU,D
4904,SP,65838,ITUVERAVA,D
4905,SP,61131,AGUDOS,E
4906,SP,63177,CASA BRANCA,E
4907,SP,71870,TEODORO SAMPAIO,E
4908,SP,70637,SANTO ANTÔNIO DO JARDIM,D
4909,SP,71455,SOROCABA,E
4910,SP,69833,RIO GRANDE DA SERRA,E
4911,SP,65455,ITAPECERICA DA SERRA,E
4912,SP,61190,ALTINÓPOLIS,D
4913,SP,67270,MONTE ALTO,D
4914,SP,65471,ITAPETININGA,C
4915,SP,63835,DOIS CÓRREGOS,E
4916,SP,66052,JARINU,D
4917,SP,69019,POMPÉIA,E
4918,SP,65811,ITUPEVA,E
4919,SP,65013,IGARAÇU DO TIETÊ,E
4920,SP,68713,PIQUETE,E
4921,SP,62553,BRAÚNA,C
4922,SP,69876,ROSEIRA,D
4923,SP,70270,SANTA CRUZ DAS PALMEIRAS,E
4924,SP,61328,SANTO ANTÔNIO DO ARACANGUÁ,D
4925,SP,64653,GUARARAPES,D
4926,SP,62499,BOTUCATU,D
4927,SP,63150,CARDOSO,E
4928,SP,61816,ATIBAIA,D
4929,SP,70599,SANTO ANTÔNIO DA ALEGRIA,C
4930,SP,62308,GAVIÃO PEIXOTO,D
4931,SP,61050,AGUAÍ,E
4932,SP,69574,RIBEIRA,E
4933,SP,62952,CAMPOS DO JORDÃO,D
4934,SP,63711,CUBATÃO,D
4935,SP,65536,ITAPIRA,D
4936,SP,63452,CONCHAL,D
4937,SP,61794,ASSIS,D
4938,SP,68896,PIRATININGA,D
4939,SP,62391,BOITUVA,D
4940,SP,70092,SALTO GRANDE,D
4941,SP,65790,ITU,D
4942,SP,64017,EMBU DAS ARTES,E
4943,SP,61824,PARISI,D
4944,SP,61034,ADOLFO,D
4945,SP,66354,LEME,D
4946,SP,61522,ASPÁSIA,D
4947,SP,63312,CERQUILHO,D
4948,SP,64394,GENERAL SALGADO,D
4949,SP,70831,SÃO JOÃO DA BOA VISTA,D
4950,SP,70793,SÃO CARLOS,E
4951,SP,72273,VALPARAÍSO,D
4952,SP,61352,AMÉRICO DE CAMPOS,D
4953,SP,70734,SÃO BENTO DO SAPUCAÍ,D
4954,SP,62294,BIRIGUI,C
4955,SP,68551,PIACATU,D
4956,SP,64211,FLÓRIDA PAULISTA,C
4957,SP,68098,PANORAMA,E
4958,SP,71854,TEJUPÁ,D
4959,SP,61875,AVANHANDAVA,E
4960,SP,71692,TANABI,D
4961,SP,68179,PARANAPANEMA,D
4962,SP,65234,IPEÚNA,D
4963,SP,68632,PINDORAMA,D
4964,SP,70513,SANTA RITA DO PASSA QUATRO,D
4965,SP,61247,PEDRINHAS PAULISTA,D
4966,SP,63657,CRISTAIS PAULISTA,C
4967,SP,63231,CATANDUVA,E
4968,SP,67210,MONÇÕES,D
4969,SP,70130,SANTA ADÉLIA,D
4970,SP,70530,SANTA ROSA DE VITERBO,C
4971,SP,66737,MANDURI,D
4972,SP,65099,ILHABELA,C
4973,SP,64572,GUARAÇAÍ,C
4974,SP,71056,SÃO MIGUEL ARCANJO,D
4975,SP,63517,COROADOS,C
4976,SP,63738,CUNHA,D
4977,SP,68853,PIRAPOZINHO,D
4978,SP,67458,NARANDIBA,D
4979,SP,69116,PORANGABA,D
4980,SP,67890,OSASCO,E
4981,SP,68497,PEREIRA BARRETO,D
4982,SP,66435,LINS,D
4983,SP,70475,SANTANA DE PARNAÍBA,D
4984,SP,61344,CANITAR,D
4985,SP,70211,SANTA BRANCA,E
4986,SP,68233,PARDINHO,D
4987,SP,71730,TAPIRATIBA,E
4988,SP,70491,SANTA RITA D'OESTE,E
4989,SP,68438,PEDREIRA,E
4990,SP,65072,IGUAPE,D
4991,SP,67377,MONTE MOR,D
4992,SP,61654,ARARAS,D
4993,SP,68071,PALMITAL,D
4994,SP,62359,BOCAINA,D
4995,SP,67393,MORRO AGUDO,D
4996,SP,70610,SANTO ANTÔNIO DE POSSE,D
4997,SP,66893,MAUÁ,E
4998,SP,69159,PORTO FERREIRA,D
4999,SP,64998,IEPÊ,D
5000,SP,68675,PINHALZINHO,D
5001,SP,61930,BALBINOS,E
5002,SP,66915,MENDONÇA,D
5003,SP,67733,NUPORANGA,D
5004,SP,61395,ANALÂNDIA,D
5005,SP,62898,CAJURU,E
5006,SP,72257,VALINHOS,E
5007,SP,66958,MIGUELÓPOLIS,D
5008,SP,69590,RIBEIRÃO BONITO,D
5009,SP,62235,BENTO DE ABREU,D
5010,SP,66656,MACEDÔNIA,D
5011,SP,65579,ITAPORANGA,D
5012,SP,63630,CRAVINHOS,D
5013,SP,66796,MARIÁPOLIS,D
5014,SP,69477,REDENÇÃO DA SERRA,D
5015,SP,68772,PIRAJU,D
5016,SP,68659,ESPÍRITO SANTO DO PINHAL,D
5017,SP,72117,UBIRAJARA,C
5018,SP,67873,ORLÂNDIA,E
5019,SP,68330,PAULO DE FARIA,D
5020,SP,63673,CRUZÁLIA,D
5021,SP,61492,APARECIDA,D
5022,SP,69299,PRESIDENTE PRUDENTE,E
5023,SP,67318,MONTE AZUL PAULISTA,E
5024,SP,66559,LUIZIÂNIA,E
5025,SP,62650,BURITIZAL,E
5026,SP,71498,SUMARÉ,C
5027,SP,62120,PRACINHA,D
5028,SP,67032,MIRANDÓPOLIS,D
5029,SP,62472,BORBOREMA,E
5030,SP,64874,IBATÉ,E
5031,SP,69531,REGISTRO,D
5032,SP,67431,MURUTINGA DO SUL,D
5033,SP,66672,MAGDA,D
5034,SP,69256,PRESIDENTE BERNARDES,D
5035,SP,63576,COSMÓPOLIS,E
5036,SP,65951,JAGUARIÚNA,D
5037,SP,71650,TAIÚVA,D
5038,SP,70890,SÃO JOAQUIM DA BARRA,D
5039,SP,68454,PEDRO DE TOLEDO,E
5040,SP,62693,CABREÚVA,E
5041,SP,65617,ITAPURA,D
5042,SP,65870,JABOTICABAL,E
5043,SP,65250,IPORANGA,D
5044,SP,61700,RIBEIRÃO GRANDE,E
5045,SP,63894,DRACENA,D
5046,SP,61840,TAQUARIVAÍ,C
5047,SP,65552,ITÁPOLIS,D
5048,SP,72095,UBATUBA,E
5049,SP,61778,ARUJÁ,C
5050,SP,63053,CAPÃO BONITO,D
5051,SP,61484,CAJATI,D
5052,SP,61727,HORTOLÂNDIA,E
5053,SP,72052,TURIÚBA,D
5054,SP,70017,SALESÓPOLIS,D
5055,SP,66290,LARANJAL PAULISTA,D
5056,SP,61743,HOLAMBRA,D
5057,SP,69973,SALES,E
5058,SP,61565,POTIM,D
5059,SP,64351,GARÇA,E
5060,SP,61999,BARBOSA,E
5061,SP,67598,NOVA EUROPA,C
5062,SP,61760,ELISIÁRIO,E
5063,SP,62057,BARRA BONITA,D
5064,SP,66273,LAGOINHA,E
5065,SP,69175,POTIRENDABA,E
5066,SP,64076,ESTRELA DO NORTE,D
5067,SP,71552,TABATINGA,D
5068,SP,62162,QUADRA,E
5069,SP,65595,ITAPUÍ,D
5070,SP,64734,GUARIBA,E
5071,SP,67237,MONGAGUÁ,C
5072,SP,61042,TARUMÃ,E
5073,SP,66117,JOANÓPOLIS,D
5074,SP,68616,PINDAMONHANGABA,D
5075,SP,64777,GUARULHOS,E
5076,SP,71773,TAQUARITUBA,D
5077,SP,70050,SALTO,E
5078,SP,68373,PEDRA BELA,D
5079,SP,61735,ARIRANHA,D
5080,SP,65994,JAMBEIRO,E
5081,SP,62618,BURI,D
5082,SP,71170,SÃO SEBASTIÃO DA GRAMA,E
5083,SP,67970,OURO VERDE,D
5084,SP,69450,RANCHARIA,D
5085,SP,70955,SÃO JOSÉ DO RIO PARDO,D
5086,SP,66532,LUÍS ANTÔNIO,D
5087,SP,64297,FRANCO DA ROCHA,E
5088,SP,61204,ILHA SOLTEIRA,D
5089,SP,64270,FRANCISCO MORATO,D
5090,SP,69892,RUBIÁCEA,D
5091,SP,65676,ITARIRI,E
5092,SP,62278,BILAC,D
5093,SP,71013,SÃO LUÍS DO PARAITINGA,D
5094,SP,65633,ITAQUAQUECETUBA,E
5095,SP,66257,JUQUITIBA,C
5096,SP,67776,ÓLEO,E
5097,SP,71250,SARUTAIÁ,D
5098,SP,68810,PIRANGI,E
5099,SP,66311,LAVÍNIA,D
5100,SP,63495,CORDEIRÓPOLIS,D
5101,SP,70394,SANTA LÚCIA,D
5102,SP,72338,VÁRZEA PAULISTA,D
5103,SP,61336,AMÉRICO BRASILIENSE,D
5104,SP,72192,URU,C
5105,SP,62065,ARCO-ÍRIS,D
5106,SP,61751,ARTUR NOGUEIRA,D
5107,SP,69353,QUATÁ,D
5108,SP,61441,SALTINHO,E
5109,SP,65935,JACUPIRANGA,E
5110,SP,64173,FLORA RICA,D
5111,SP,65730,ITIRAPINA,D
5112,SP,65358,ITABERÁ,D
5113,SP,70238,SANTA CLARA D'OESTE,E
5114,SP,66192,JUNDIAÍ,E
5115,SP,69230,PRESIDENTE ALVES,D
5116,SP,67512,NEVES PAULISTA,C
5117,SP,70378,SANTA ISABEL,D
5118,SP,69779,RINÓPOLIS,D
5119,SP,61263,ARAÇARIGUAMA,E
5120,SP,64793,GUZOLÂNDIA,D
5121,SP,66834,MARINÓPOLIS,D
5122,SP,62979,CAMPOS NOVOS PAULISTA,D
5123,SP,61433,ANGATUBA,E
5124,SP,68837,PIRAPORA DO BOM JESUS,D
5125,SP,70912,SÃO JOSÉ DA BELA VISTA,D
5126,SP,61514,APARECIDA D'OESTE,D
5127,SP,66010,JANDIRA,D
